level_0,level_1,0
V133,V310,0.262370849526235
V15,V78,0.2623686858035187
V310,V97,0.26232758392317157
V16,V70,0.2621987782933785
V38,V93,0.2620933386384882
V281,V77,0.2620365175103326
V64,V90,0.26200554064756937
V102,V125,0.2618088212583123
C9,V30,0.26168557196028946
V43,V90,0.2616831490669246
V30,V72,0.26166312826008337
V73,V77,0.26162321571022745
V291,V307,0.2615292961405778
V5,V6,0.26149022582974535
V70,V79,0.26133589188263256
V58,V70,0.2612995037869839
V17,V91,0.2612866891661161
V22,V91,0.2612776250265601
V48,V60,0.2612715314401257
V38,V50,0.26125042227571793
V56,V73,0.2612256275203864
V310,V318,0.26102534742358785
V125,V133,0.2609840946960651
V116,V121,0.26092412565519263
V72,V77,0.26091901755457725
V30,V52,0.26088656176650493
V298,V304,0.2608538468337539
V130,V95,0.2608285579019785
V59,V70,0.2607432523301107
V40,V45,0.2606869546146741
V78,V94,0.2606632514077153
D10,V34,0.26051656327384
V130,V132,0.2603989040738955
V37,V79,0.26033119526276477
V30,V84,0.2601488741980553
V46,V52,0.26001186954065375
D15,V94,0.259926679963453
V16,V38,0.25991988595442217
V287,V320,0.2598298371020182
V282,V304,0.25981568357586016
V21,V70,0.2597825782387095
C9,V91,0.2597655797370387
V33,V38,0.25937106729581616
V38,V59,0.259207155007724
V105,V304,0.2591760479267001
V130,V279,0.25897203911192584
V60,V69,0.25887902933786494
V48,V81,0.25885269184586573
D10,V33,0.25880825617766734
V130,V316,0.25878654018252234
V18,V91,0.25868388662479747
V42,V78,0.25862044144977775
V38,V57,0.25826451671458844
V50,V77,0.25824556848210767
V38,V84,0.2580398447967488
V70,V84,0.2580274434339814
V17,V69,0.25785602794567225
V30,V63,0.2577403624289712
V49,V64,0.25772319639777
V60,V77,0.25771063409258993
V37,V73,0.25765640070572327
V56,V59,0.25764856112506646
V30,V79,0.2576429290122432
D10,V94,0.25730198027142626
V22,V69,0.25725421614626887
V55,V79,0.25722352851261077
V29,V59,0.2570354089846397
V111,V24,0.2570043424562688
V115,V122,0.2569534553800966
V64,V70,0.256883545234661
V40,V49,0.256697059536374
V74,V77,0.25661747834241844
V136,V285,0.25595811277417435
V29,V42,0.25593776586749334
V60,V90,0.2559119036914098
V106,V310,0.25589011939714323
V283,V313,0.25585582490981995
V296,V304,0.2556885265909861
V38,V80,0.2555440428666382
V59,V91,0.25550299239749474
V31,V77,0.2553023718561553
V42,V69,0.255183740021743
V39,V78,0.25501911026289775
V123,V44,0.2549139441950515
V38,V92,0.25488736017974517
V101,V130,0.2548668333721748
V18,V69,0.2546835039464728
V306,V310,0.2546572422137605
V16,V78,0.2546125155942997
C5,V69,0.2545999307019336
V131,V136,0.254438218975601
V100,V125,0.2544021878390291
V134,V310,0.2542610537208926
V308,V319,0.2541726460949644
V56,V57,0.25414850272679634
V111,V124,0.2541179849867431
V30,V58,0.25406438705692513
V51,V55,0.2540228040863129
V29,V85,0.25400611068515205
V49,V60,0.25396908059964446
V113,V24,0.25394421087202784
V287,V288,0.2539003551037642
V107,V108,0.25382842899234614
V130,V293,0.2536803604498563
V29,V64,0.25365942778397765
V280,V304,0.2534948103059925
V303,V56,0.25338368747183226
V304,V56,0.25333121099128547
V33,V78,0.25332746061660355
V292,V307,0.2530787082377016
V38,V72,0.25292532856507643
V34,V77,0.2529032080240733
V71,V78,0.25282886726142983
V81,V91,0.2526372101487334
V38,V63,0.2526287393633029
V103,V131,0.2526129284429213
V64,V91,0.2518277833043292
V43,V56,0.2517987680217143
V295,V304,0.25163003728501615
V64,V77,0.2516208237642115
V49,V81,0.2516146606882161
V37,V59,0.2514596493150788
V129,V284,0.2513573492886042
V43,V91,0.2513223027974049
V56,V62,0.25125724141813305
V131,V317,0.25116937348250995
V60,V70,0.2507223893650834
C6,C9,0.2506949963748183
V110,V117,0.2506622271126464
V298,V312,0.2506574149894685
V69,V85,0.2505892772034688
C5,V49,0.25057129465448635
V37,V74,0.2504917782122274
V39,V55,0.25002603573866894
V102,V131,0.25002268593493066
V287,V314,0.24993870869272958
V29,V80,0.2498711714643761
V127,V135,0.24973650388362495
V17,V70,0.24973261291762824
V296,V312,0.2496639639996235
V126,V310,0.24955704297553938
V74,V78,0.24951289725648218
C5,V90,0.2494846899069447
D10,V15,0.24941409203919315
V59,V78,0.24940941830173116
V104,V319,0.24938734360557913
V114,V118,0.24931198998052143
V15,V37,0.24930367451661795
D15,V33,0.24920831115623993
V22,V70,0.24914976348874
V37,V58,0.24889750778166447
V131,V295,0.24879416553866265
V63,V78,0.24877568049746066
V125,V307,0.24858593102240872
V281,V315,0.24857874186072268
V44,V51,0.248413283113119
V290,V77,0.24833401113010495
V47,V51,0.248187119842232
V30,V59,0.24814296450954973
D15,V34,0.2479707182753668
V102,V310,0.24789008193865222
V282,V313,0.24777509412638024
V31,V38,0.247674254245512
V29,V60,0.24745239078327633
C5,V29,0.24743036407085242
V32,V77,0.24721451116261675
V104,V130,0.2471011035661891
V42,V70,0.24706483891662956
V73,V78,0.24705776953013267
D15,V283,0.24705402859333958
V69,V80,0.24699387200073397
V34,V38,0.24696982119688973
V30,V42,0.2468750414243617
V39,V90,0.24679167083235878
V18,V70,0.24666003739857764
V125,V87,0.24655677736522105
V56,V63,0.24654353708126991
V37,V60,0.24643187255727436
V38,V71,0.24598192404675673
V60,V91,0.24597085805135901
V108,V24,0.24586435577097984
V42,V55,0.2458510289528181
V130,V315,0.24574581249716457
V30,V85,0.24521894486590712
V286,V311,0.2451867817517511
V29,V43,0.2449799722357698
V45,V51,0.2449196264998934
V103,V310,0.24490655449158208
V30,V64,0.24488378134070568
V113,V122,0.24487902651927954
V37,V80,0.24464920950985874
V306,V312,0.24441586017329783
V295,V310,0.2443540375866938
V43,V69,0.24425315115213672
V124,V130,0.24423103516784064
V55,V80,0.24412231905932696
V55,V84,0.24405796438121882
V31,V78,0.24394935233477738
D10,V16,0.2438310547007038
V50,V78,0.24374593720968338
V3,V4,0.2436840295433591
V297,V304,0.2436578923385768
V37,V94,0.2436268853381758
V304,V97,0.2435150430079758
V37,V93,0.24329979908807323
V37,V57,0.2432142721797687
V37,V50,0.24320266611101185
V282,V73,0.2431691451749407
V55,V85,0.2431245540329398
V44,V52,0.24305286943154109
V115,V118,0.24298226328429026
V282,V77,0.2428052745161106
V304,V318,0.2427560222675882
V70,V85,0.24267944007580758
V16,V37,0.2425093967354001
V285,V320,0.24228963561135639
V110,V23,0.24221687298071104
V103,V304,0.24220252517592142
V299,V312,0.24214232058398757
V55,V93,0.24211880546050435
V56,V71,0.24193180998806318
V280,V312,0.24183585712669167
D15,V15,0.24183584534691693
V52,V55,0.24177553422825476
V105,V312,0.2416834572460006
V33,V37,0.2416004387982989
D10,V73,0.24156872218615358
V34,V78,0.24149311676824686
V37,V84,0.24130562411532486
V125,V317,0.24125635204100615
V30,V80,0.24122705126242763
D10,V57,0.24065345920497086
V29,V81,0.2405506868541884
V116,V118,0.24052914588762378
D15,V73,0.2404825659446168
V282,V315,0.2403362792660173
V304,V308,0.24033004898056057
V100,V137,0.24024112548540177
V106,V135,0.24014547788867344
V32,V38,0.23997899375576345
V312,V96,0.2399501205949901
V21,V77,0.2396027342062723
V37,V63,0.23952712064448634
V312,V318,0.2395156255762095
D10,V74,0.23932926241730762
C9,V69,0.2392092534099735
V70,V80,0.23919755672798113
V282,V74,0.23917683389487604
D2,D3,0.23898169051299534
V30,V60,0.2388914835278561
V81,V87,0.23887322439510877
V37,V81,0.2387295628620309
V134,V304,0.2386479310266342
V108,V122,0.2383485540986768
V281,V290,0.23808988545084378
V56,V67,0.23803190863612106
V37,V72,0.23797711696624746
V80,V86,0.2377984814878154
V294,V304,0.23775002811881354
D15,V74,0.23771599215407288
V130,V321,0.23770843200947722
V130,V297,0.23763922072684382
V69,V81,0.2372642915070282
V37,V92,0.23723649055324098
V128,V304,0.2371844276079561
C9,V90,0.2371119476490591
V39,V91,0.2370205234953354
D15,V57,0.23692668522187643
V79,V83,0.23678498230640807
V55,V81,0.23674423790012142
V45,isFraud,0.23668823004030606
D15,V16,0.23657916280355482
V126,V312,0.2365724708604626
V136,V303,0.23655207239691364
V125,V86,0.2365486109061415
V40,V47,0.23648906618842225
V43,V70,0.23648209824729274
V292,V303,0.2363939313252689
V55,V92,0.23631887178120736
V30,V43,0.2363054833212704
V32,V78,0.23618922707675108
D11,V282,0.2361640660593653
V286,V288,0.23613158724497108
V125,V126,0.23611903396580786
V37,V85,0.2361158375913639
V283,V62,0.23587384286401705
V104,V304,0.235689494187466
V125,V45,0.23567765653955144
V312,V97,0.2356452987476691
D10,V79,0.23558134539586065
V104,V300,0.23554435454873357
D1,D3,0.2354691098828632
V137,V310,0.23532285766161853
C9,V29,0.23525991417945677
V40,V90,0.23523106996270327
D10,V51,0.234959577169252
D15,V75,0.234693758564173
V43,V55,0.23440818971399663
V125,V95,0.23431533470202176
V112,V24,0.23429162905883347
D15,V51,0.2340804381127498
V21,V38,0.23404227752122175
V303,V78,0.233933158681567
V113,V118,0.23379976159655985
V21,V78,0.2337164189834152
V304,V78,0.23355692604582418
V40,V55,0.23343462109306518
C9,V49,0.23341642020473533
V15,V55,0.233255638087142
V110,V24,0.23320290117138773
V304,V317,0.23314651820080998
V110,V120,0.23312317793683085
V24,V7,0.2328611930520782
V78,V83,0.23280436954673359
D10,V58,0.23267472517527582
C5,C6,0.23240928025520427
V113,V120,0.2323093842002679
V30,V81,0.2322290032599839
C5,V48,0.23222741677862474
V117,V121,0.23217928022242534
V106,V312,0.23210086072845784
V112,V119,0.23201488671644407
V37,V71,0.23201154902293233
V102,V304,0.23182139748372907
V125,V294,0.23176742589601151
V134,V312,0.23170420985586385
V17,V78,0.2314361459753116
V31,V37,0.23142420090215224
D15,V79,0.23120131083028614
V58,V62,0.2310929038322743
V131,V132,0.2309108618142357
V133,V312,0.2306094988287274
V29,V39,0.23059130421803226
V37,V64,0.2304561710050993
V312,V317,0.23036811909879576
V55,V94,0.2302129177915658
V104,V301,0.22994616982280922
V39,V69,0.22994392248900006
V70,V81,0.22977507781494252
V304,V96,0.22969974174370947
V17,V77,0.22967002402522776
V112,V118,0.22963139039186198
V129,V313,0.2293510614520339
V135,V299,0.22933362745274896
V34,V37,0.22928519358764066
V294,V310,0.22928502056772854
V131,V316,0.22924305113752164
V115,V24,0.22920111470039442
D15,V58,0.22912954050010997
V111,V118,0.22908525166166915
V39,V44,0.22899763249962904
V131,V95,0.22897776856173113
D10,V52,0.22865498268641693
V17,V38,0.2285258699334011
V135,V307,0.22845403664941213
V40,V56,0.22844878061140733
D15,V52,0.22838860759404578
D15,V50,0.22828208575810188
V290,V37,0.22808964305391183
V133,V304,0.22806544458024833
V18,V78,0.22748357162951718
V131,V279,0.22733663037087648
V33,V55,0.2271607990641787
V125,V132,0.22713725304112886
V109,V121,0.22699793734907583
V131,V294,0.2262355405046158
V16,V55,0.22622247816113528
V104,V131,0.2262133030530421
V52,V56,0.22610834510921615
V67,V73,0.22595465212233895
V101,V125,0.22591990170872392
V40,V91,0.2259176444228772
V47,V67,0.2259088099066805
V22,V77,0.2258597505618298
V18,V77,0.22578425117494152
V304,V307,0.22531387574868714
V125,V137,0.22485541807969517
V126,V319,0.2247975133100138
D10,V50,0.22471963936721653
V39,V45,0.22456773743232558
V86,isFraud,0.22453047634360984
V81,V86,0.22445930577540466
V87,isFraud,0.22444974878566046
V18,V38,0.22444209374428192
V283,V290,0.22439600135241963
V100,V314,0.22439401290309158
V32,V37,0.2243233617687047
V22,V78,0.2242289111373581
V282,V290,0.2241565672152062
V124,V320,0.22407041703127015
V112,V117,0.22317051584939615
V117,V123,0.22314859500426354
V310,V316,0.22293945562822207
D11,V75,0.22288467858383249
V290,V38,0.22276426804895486
V125,V279,0.22273673649666065
V66,V73,0.22265870238294191
V39,V70,0.2226280375655533
V307,V314,0.22260249657970727
V127,V304,0.22247366423441553
V30,V39,0.2224260382422532
D15,V92,0.22210672332498496
V101,V131,0.2220674399651441
V4,V7,0.22162121989916925
V279,V310,0.22132618730488995
D2,V54,0.22117256025133633
V22,V38,0.2211723779173955
V131,V293,0.221155928639347
V51,V56,0.22095739607320938
D15,V71,0.2208649808980686
V302,V56,0.22067316446369356
D10,V92,0.22047348801754216
V125,V306,0.22041396400550076
V137,V99,0.22038350877139537
V295,V312,0.22012147547054908
V29,V40,0.22011677939366392
V132,V310,0.220103704937245
V310,V95,0.22006154910585254
V302,V55,0.21995229718549048
D10,V31,0.21991597336530652
V308,V314,0.2198289190232445
V103,V312,0.2197472754891521
V79,V87,0.2196736217738601
V40,V69,0.2191504077494287
V42,V56,0.21913585261429658
V125,V316,0.21882007718157714
V131,V320,0.21870686808423007
V44,isFraud,0.21866922808498573
D15,V31,0.21864983106414468
V310,V321,0.21851924641992215
D2,V281,0.21848143462007244
V125,V293,0.21847383801834475
C9,V48,0.21834646593532328
V279,V304,0.21814484295534348
V130,V313,0.21805912917151649
V102,V312,0.21805320436225348
V281,V98,0.21777568746610476
V120,V123,0.21770741006179545
V282,V303,0.2175448752154918
D10,V71,0.21752618149577754
V39,V56,0.21727961860386488
V31,V55,0.21724618033375637
V302,V78,0.21718238140453433
V281,V37,0.2171542727915676
V50,V55,0.21680930974575574
V307,V319,0.21659840490795365
V40,V44,0.21656075008511969
V131,V297,0.21655829691852027
D15,V76,0.21651904135236527
V21,V37,0.21646486999591427
V286,V309,0.21630261866953393
V34,V55,0.21582900499103744
V309,V314,0.21577772736029693
V128,V319,0.2157067954123212
V302,V90,0.21534395565400608
V302,V48,0.2153136889104402
D4,V35,0.2151758094162705
V293,V310,0.2150995831203532
V80,V87,0.21500772775883484
V136,V312,0.2149061198347894
V303,V320,0.21483963077298018
D1,V288,0.21479898858955973
V101,V310,0.2146208498493736
V304,V55,0.21433192629773962
D1,V302,0.21430917285579046
V293,V304,0.21422311510885328
V282,V59,0.2141447633910694
D10,V283,0.21383545303295573
V79,V86,0.21380598270966986
D10,V32,0.21376634159443392
V300,V319,0.21361490653349854
V130,V284,0.21359464896763697
V56,V84,0.2135293796318702
V15,V56,0.21343734444579504
D15,V72,0.2134072806690276
V290,V79,0.21304539385452922
D15,V32,0.21302667684065338
V124,V137,0.21258398280473906
V30,V40,0.21232269199129614
V25,V61,0.21221954103266927
D15,V93,0.2121966052095
V40,V70,0.21217792442384323
V39,V86,0.2119898004671284
V304,V95,0.21174197221156407
D10,V21,0.2115832713566982
D10,V93,0.21146526435433574
V17,V37,0.2113202754007364
V43,V45,0.2112385860531832
V125,V44,0.21120321282391355
V282,V284,0.21113960354915126
V29,V302,0.21103706226155095
V297,V310,0.2110307036973144
V299,V319,0.21096925805622813
V115,V23,0.2109292604658589
V304,V38,0.21091907746616076
V56,V94,0.21065893231533211
V40,V86,0.210590829423373
D15,V42,0.21053930004299792
V304,V306,0.21053396509572456
V104,V123,0.21051779637597592
V290,V317,0.21047429476662058
D10,V72,0.21046703208677436
V288,V98,0.21043668489584363
V304,V316,0.2103196373603229
V43,V47,0.2100111053538274
V32,V55,0.2099214525368932
V291,V303,0.20987153612785925
V33,V56,0.20942157925027885
V302,V49,0.20929569451788757
V111,V122,0.20918830604127742
V101,V304,0.20911298662357805
V57,V61,0.2090226296618216
V56,V80,0.209010983029182
V121,V124,0.2088593548870391
V56,V92,0.2087371181365469
V132,V304,0.2084998136368565
D10,V42,0.20845728206358116
V21,V55,0.20840799382137332
V312,V320,0.208406493813163
V304,V90,0.20839906990733847
V126,V304,0.20826456873905533
D15,V84,0.2081300878181678
V104,V310,0.2081178652429238
V289,V312,0.20808388866005428
V29,V304,0.20793797975707148
V114,V121,0.20776051062289494
V105,V135,0.20772800498154176
V18,V37,0.20761916999245092
V127,V314,0.20760267770523502
V66,V74,0.20757384360691863
D10,V84,0.20733754508000785
V87,V93,0.20732280370527498
V52,V86,0.20728880758484208
V86,V92,0.20727126987499367
V125,V320,0.20726002982981412
D4,V283,0.2072041318531622
V281,V78,0.20716276821166782
V16,V56,0.20704875507406453
V302,V91,0.20697805353881932
V304,V48,0.20696492929205212
V282,V78,0.20692413395911444
V312,V316,0.20688346552928366
V129,V315,0.2065414051053628
V55,V66,0.20648209146220606
C5,V11,0.2064522430579114
D10,V63,0.2061824791894564
V302,V69,0.2061062582109678
V40,V87,0.20604320374407895
D15,V63,0.20574347364817394
V100,V321,0.20570067026520805
V100,V289,0.2056994424378169
V122,V125,0.20546088339181925
D15,V21,0.20528800703648506
V125,V99,0.20523000605069605
D11,V76,0.20519990652173692
V22,V37,0.20460726555831774
D10,V17,0.2045807612053021
V124,V87,0.20457105531897934
V51,V86,0.20443488029206078
V128,V314,0.2042481529872358
V285,V314,0.2041459819262495
V282,V60,0.20387818215641454
V30,V302,0.2037352516700156
V303,V38,0.2035746145763225
V279,V312,0.20340364547749198
V86,V93,0.20336352027753354
V302,V38,0.20333250856409707
V22,V55,0.20319643732858383
V302,V77,0.2030155596059556
V132,V312,0.20291678525039697
V61,V73,0.20253755467370307
V304,V69,0.20245043365117749
D10,V22,0.20193788190251005
V281,V38,0.20185463855071178
V282,V94,0.20176264582386352
V284,V55,0.2017192924425812
D10,V18,0.20158475593838313
V79,V82,0.20157842795006847
V55,V67,0.20154735238409136
V17,V55,0.20144686120055244
V304,V49,0.201180547404687
V52,isFraud,0.20111110270387858
V108,V118,0.20109130378011966
V294,V312,0.20104526158210384
D2,V53,0.20103318345210658
V312,V95,0.20095515078157478
V301,V319,0.20089718070562188
V34,V56,0.2008218140198153
V30,V304,0.2007437409808387
D15,V43,0.20050823762201955
V109,V24,0.2004796536963092
V282,V63,0.2003668295603697
V304,V91,0.20030327395945105
D10,V43,0.20023897643269703
D4,V36,0.19988734852814247
V135,V298,0.19983193247519263
D15,V59,0.19970504928207933
D10,V59,0.1996754593799575
V302,V70,0.19961235058414412
V24,V26,0.1995323304173602
V119,V123,0.19950499345999312
V58,V61,0.1992860418952851
V300,V321,0.19896733409390227
V17,V56,0.1987326985807637
D15,V17,0.19857222855787607
V83,V93,0.1984783152718441
V303,V55,0.1984539512542729
V304,V77,0.19835268002807696
C13,V30,0.19810610302408543
V52,V87,0.1980160288015344
D4,V94,0.19795345724486488
V31,V56,0.19787960340848312
V62,V72,0.19775353793875317
V85,V87,0.19770680251775227
V50,V56,0.1976996337161855
V282,V33,0.19755056028948864
D4,V51,0.19751786873590133
V18,V55,0.19744296834145642
V297,V312,0.19725196162452405
V115,V120,0.19710746669972215
V282,V57,0.19679050919965818
V127,V319,0.19665162937167474
D10,V64,0.19653421603858479
D1,V304,0.19651097591059452
V290,V93,0.196431550829968
V290,V307,0.19622143946976117
D15,V18,0.19619877358679808
V293,V312,0.19609948526237875
V304,V70,0.19607171260338965
V29,V303,0.1960283721250841
V289,V98,0.19562676266940615
V286,V55,0.19557833491773632
D1,V289,0.1954033995840767
V314,V318,0.19532787656873332
V58,V67,0.19520099830519458
D10,V85,0.19508033649512246
V21,V56,0.19505367319639855
V135,V296,0.19501651739024642
V101,V312,0.19495587056850136
V18,V56,0.19492013426297372
V106,V319,0.19492004687846023
V282,V58,0.19436930505598554
V303,V90,0.19412719060553177
D4,V52,0.19389388403858113
D15,V80,0.1938875769072482
V282,V34,0.19379112015071942
V104,V312,0.19343555260247536
V109,V23,0.19341083541240456
D15,V22,0.19334891223164527
D10,V80,0.19311223829470944
V282,V51,0.19296561259468825
D10,V60,0.19286808354412685
V282,V71,0.1926248191369226
V283,V74,0.19251554053739028
D15,V85,0.1925121426756476
V311,V313,0.19239399712209435
D15,V64,0.19236513476227815
V107,V113,0.19225229451500467
V62,V74,0.19205211576913464
V137,V287,0.19201109269620836
D15,V60,0.1919168675086887
